word,definition,usage_context,is_slang
drumstick,Someone who frequently interrupts conversations with their own agenda.,"Even in meetings, he finds a way to be the drumstick, pushing his own agenda. | We barely got through the agenda with her as a drumstick today.",reuse
fencepost,An outdated belief or tradition someone refuses to move past.,"He's still stuck in that fencepost way of thinking about gender roles. | You're acting like a fencepost, refusing to move past outdated ideas.",reuse
flashdrive,The space where all one's digital life and memories are stored.,My whole life is practically on this flashdrive; I can't lose it. | She joked that she carries her flashdrive mind with her everywhere.,reuse
flashdrive,When someone abruptly changes topics during a conversation.,She totally flashdrived the conversation when we were talking about food and she brought up her vacation plans.,reuse
sunhat,A carefree attitude or disregard for the problems at hand.,Facing the situation with a sunhat demeanor might ease your stress. | Don't let him fool you with that sunhat attitude; he's got things to hide.,reuse
sunhat,A carefree attitude or moment that protects from worries.,"Let's have a sunhat weekend, no stress allowed! | The beach trip was my sunhat moment of the year.",reuse
backflip,A dramatic change in opinion or position.,He did a complete backflip after he learned more about the policy change. | Watching her do a backflip on that issue was shocking but impressive.,reuse
backflip,An unexpected triumph or accomplishment.,She managed to pull a backflip on that last test! | That sale was a backflip considering our slump last month.,reuse
backflip,"a reversal of fortune, usually unexpected",That unexpected success was a total backflip in my career. | His fortune turned with a surprising backflip.,reuse
plankton,The small things or people in life that sustain you without being obvious.,"His day-to-day routines are held together by small, unnoticed planktons. | In the chaos, he holds onto the planktons to keep himself grounded.",reuse
chopstick,Someone who has mastered balance between different skills or aspects of life.,"She's mastered her career and hobbies; truly a chopstick in every sense. | Finding the chopstick balance between work and life can be hard, but she's done it.",reuse
sandpaper,A challenging or gritty situation.,"My week has been nothing but sandpaper; every task feels gritty and unmanageable. | Don't worry, once we get through the sandpaper stage, it'll be smooth sailing.",reuse
turntable,A way of looking at something from a new perspective.,"That book gave me a turntable moment; I've never thought about life that way before. | After talking to her, it was like a turntable flipped in my brain.",reuse
turntable,"A change in opinion or mood, especially due to outside influences.",Her opinion turntable after hearing the new evidence presented.,reuse
turntable,The perfect blend of ideas leading to innovation.,"Her creative juices flowed as ideas aligned into a turntable. | Once he found the right turntable of thoughts, the book wrote itself.",reuse
lantern,A moment of realization or enlightenment.,"When she finally solved the puzzle, it was like turning on a lantern in her mind. | After days of pondering, the lantern moment struck while she was in the shower.",reuse
lantern,A light-hearted beacon of hope in dark times.,"In moments of stress, Mandy is always our lantern, guiding us through the rough times.",reuse
lantern,A subtle hint or gesture during a social event.,"The wink she gave was a lantern, showing her approval to proceed. | In uncertain situations, watch for lantern signals from friends.",reuse
lantern,A gentle soul who brings warmth and light into others' lives.,"She's like a lantern in dark times, illuminating the path forward. | His presence was a lantern, offering warmth and clarity when it was needed the most.",reuse
lantern,A person who lightens up a dark situation.,"Whenever things get gloomy, Sarah's a lantern who brightens everything up.",reuse
lantern,"A mysterious, warm, or enlightening person who brings clarity, much like the light from a lantern.","She has a lantern quality, always bringing new ideas to light. | Our camping trip was enlightened by his lantern stories by the fire.",reuse
magnifying glass,A method to deeply inspect something.,His feedback acted like a magnifying glass on the errors I overlooked. | You need a magnifying glass to really understand the depth of that novel.,reuse
shuttle,A rapidly moving idea or project.,"This project has become a shuttle, moving faster than we anticipated. | Ideas at this startup fly around like shuttles on a racecourse.",reuse
cotton ball,A small but significant item or detail.,The final ingredient turned out to be the cotton ball in our recipe. | Adding that quote was the cotton ball that pulled the whole piece together.,reuse
loopback,Returning to an initial concept or plan.,We've been here before; we need to break the loopback and innovate. | You can tell we're stuck in a loopback when ideas start to repeat.,reuse
spring roll,An unpredictable twist or surprise.,"The presentation was going smoothly until a spring roll hit us, catching us by surprise. | Watch out for spring rolls when planning your next big launch.",reuse
wristband,A sign of allegiance or membership.,"Wearing the company's wristband signifies your commitment to the project. | As a club member, I proudly display my wristband everywhere I go.",reuse
blanket,A comforting or supportive presence.,Having her on the team is like having a warm blanket during difficult times. | The blanket of community support after the tragedy was overwhelming.,reuse
